ICMP
-	-	-	-	
0	516.23	19	True	
16	313.67	23	True	
64	523.54	19	True	
-	-	-	-	
0	275.20	14	True	
64	239.93	14	True	
-	-	-	-	
0	86.99	13	True	
64	86.60	13	True	
-	-	-	-	
0	99.06	19	True	
16	139.16	19	True	
64	97.68	19	True	
-	-	-	-	
0	435.46	22	True	
16	299.17	22	True	
64	392.06	22	True	
-	-	-	-	
0	96.76	17	True	
16	98.53	17	True	
64	96.10	17	True	
-	-	-	-	
0	16.82	10	True	
16	18.17	10	True	
64	16.83	10	True	
-	-	-	-	
0	15.52	8	True	
16	15.50	9	True	
64	14.43	8	True	
-	-	-	-	
0	436.27	22	True	
16	302.48	22	True	
64	394.09	22	True	
-	-	-	-	
0	19.70	8	True	
16	20.41	8	True	
64	18.83	8	True	
-	-	-	-	
0	427.83	23	True	
16	416.45	23	True	
64	415.15	23	True	
-	-	-	-	
16	280.42	17	True	
64	367.08	17	True	
0	408.88	17	True	
-	-	-	-	
16	79.27	12	True	
64	78.78	12	True	
0	88.52	12	True	
-	-	-	-	
16	7.33	7	True	
64	7.07	7	True	
0	7.09	7	True	
-	-	-	-	
16	281.86	16	True	
64	457.62	16	True	
0	505.56	16	True	
-	-	-	-	
16	293.50	9	True	
64	224.30	9	True	
0	295.04	9	True	
-	-	-	-	
16	70.24	8	True	
64	69.92	8	True	
0	70.47	8	True	
-	-	-	-	
16	428.16	16	True	
64	427.76	16	True	
0	427.82	16	True	
-	-	-	-	
16	80.10	14	True	
64	368.09	14	True	
0	94.65	14	True	
-	-	-	-	
16	399.63	18	True	
64	397.79	18	True	
0	411.54	18	True	
-	-	-	-	
16	30.24	8	True	
64	29.49	8	True	
0	30.04	8	True	
-	-	-	-	
16	281.99	17	True	
64	366.21	17	True	
0	410.06	17	True	
-	-	-	-	
16	8.93	5	True	
64	8.83	5	True	
0	9.40	5	True	
-	-	-	-	
64	25.55	9	True	
0	23.48	9	True	
-	-	-	-	
0	2616.25	5	False	
64	3009.15	5	False	
16	3026.24	5	False	
-	-	-	-	
0	2440.72	22	False	
64	2512.90	22	False	
16	2635.87	22	False	
-	-	-	-	
0	3000.28	7	False	
64	2869.81	7	False	
16	2267.70	7	False	
-	-	-	-	
0	1700.62	18	False	
64	1526.37	18	False	
16	1761.87	18	False	
-	-	-	-	
0	3106.73	22	False	
64	2845.95	22	False	
16	2293.53	22	False	
-	-	-	-	
0	3315.62	22	False	
64	3077.51	22	False	
16	2578.70	22	False	
-	-	-	-	
0	3384.93	23	False	
64	3296.85	23	False	
16	2650.00	24	False	
-	-	-	-	
0	1523.85	18	False	
64	1500.79	18	False	
16	2019.63	19	False	
-	-	-	-	
0	1923.46	19	False	
64	1463.83	19	False	
16	1685.45	18	False	
-	-	-	-	
0	3379.78	19	False	
64	3337.70	19	False	
16	2897.30	19	False	
-	-	-	-	
64	310.54	17	True	
0	382.46	17	True	
-	-	-	-	
64	307.90	15	True	
0	325.01	15	True	
-	-	-	-	
16	427.53	19	True	
64	367.43	18	True	
0	362.40	19	True	
-	-	-	-	
16	415.85	23	True	
64	384.24	23	True	
0	409.01	23	True	
-	-	-	-	
16	352.10	21	True	
64	343.69	21	True	
0	373.40	21	True	
-	-	-	-	
16	283.89	14	True	
64	315.60	15	True	
0	346.77	14	True	
-	-	-	-	
16	424.57	21	True	
64	356.58	21	True	
0	391.47	21	True	
-	-	-	-	
16	389.51	22	True	
64	326.63	22	True	
0	356.19	22	True	
-	-	-	-	
16	389.80	23	True	
64	329.89	22	True	
0	343.61	22	True	
-	-	-	-	
16	296.39	15	True	
64	315.32	14	True	
0	372.79	15	True	
-	-	-	-	
16	270.16	16	True	
64	265.73	16	True	
0	311.17	16	True	
-	-	-	-	
16	379.32	20	True	
64	340.40	20	True	
0	357.65	20	True	
-	-	-	-	
64	320.46	255	True	
16	487.23	255	True	
0	390.74	255	True	
-	-	-	-	
64	314.02	255	True	
16	319.27	255	True	
0	334.68	255	True	
-	-	-	-	
64	378.44	255	True	
16	0.51	16	True	
0	448.61	255	True	
-	-	-	-	
64	385.03	255	True	
16	385.94	255	True	
0	395.22	255	True	
-	-	-	-	
64	349.29	255	True	
16	350.00	255	True	
0	420.20	255	True	
-	-	-	-	
64	298.23	255	True	
16	241.83	255	True	
0	342.68	255	True	
-	-	-	-	
64	359.49	255	True	
16	459.09	255	True	
0	362.52	255	True	
-	-	-	-	
64	344.10	255	True	
16	351.03	255	True	
0	426.84	255	True	
-	-	-	-	
64	336.52	255	True	
16	332.17	255	True	
0	363.69	255	True	
-	-	-	-	
64	302.85	255	True	
16	233.73	255	True	
0	342.89	255	True	
-	-	-	-	
64	433.35	255	True	
16	393.59	255	True	
0	471.20	255	True	
-	-	-	-	
64	347.96	255	True	
16	348.50	255	True	
0	483.79	255	True	
-	-	-	-	
64	289.53	255	True	
0	293.98	255	True	
-	-	-	-	
16	437.70	10	True	
0	439.09	10	True	
64	376.36	10	True	
-	-	-	-	
16	370.95	9	True	
0	365.54	9	True	
64	366.10	9	True	
-	-	-	-	
16	440.38	15	True	
0	440.56	15	True	
64	439.09	15	True	
-	-	-	-	
16	390.15	15	True	
0	394.71	15	True	
64	391.25	15	True	
-	-	-	-	
16	409.76	18	True	
0	417.06	18	True	
64	410.46	18	True	
-	-	-	-	
16	274.04	16	True	
0	412.63	16	True	
64	355.98	16	True	
-	-	-	-	
16	429.59	13	True	
0	440.46	14	True	
64	430.32	13	True	
-	-	-	-	
16	392.06	14	True	
0	394.10	14	True	
64	393.79	14	True	
-	-	-	-	
16	377.35	15	True	
0	380.52	14	True	
64	380.07	14	True	
-	-	-	-	
16	277.91	16	True	
0	436.77	16	True	
64	356.69	16	True	
-	-	-	-	
16	274.36	15	True	
0	483.44	15	True	
64	448.74	15	True	
-	-	-	-	
16	394.31	12	True	
0	394.78	12	True	
64	394.12	12	True	
-	-	-	-	
0	432.91	12	True	
64	362.57	12	True	
-	-	-	-	
0	366.53	10	True	
64	365.16	10	True	
-	-	-	-	
16	424.95	14	True	
0	427.36	14	True	
64	425.00	14	True	
-	-	-	-	
16	455.78	18	True	
0	398.68	18	True	
64	393.26	18	True	
-	-	-	-	
16	400.70	16	True	
0	402.73	16	True	
64	396.12	16	True	
-	-	-	-	
16	293.35	14	True	
0	278.47	14	True	
64	279.13	14	True	
-	-	-	-	
16	533.88	16	True	
0	402.14	16	True	
64	392.65	16	True	
-	-	-	-	
0	339.07	16	True	
64	338.05	16	True	
-	-	-	-	
16	391.99	17	True	
0	392.55	17	True	
64	394.27	17	True	
-	-	-	-	
16	376.47	18	True	
0	381.45	17	True	
64	379.72	17	True	
-	-	-	-	
16	285.31	14	True	
0	297.66	14	True	
64	297.59	14	True	
-	-	-	-	
16	273.25	12	True	
0	276.54	12	True	
64	276.81	12	True	
-	-	-	-	
16	394.65	15	True	
0	397.04	15	True	
64	978.95	15	True	
-	-	-	-	
64	52.08	12	True	
16	65.01	255	False	
16	121.22	12	True	
0	105.49	12	True	
-	-	-	-	
64	45.11	11	True	
16	45.26	11	True	
0	45.21	11	True	
-	-	-	-	
64	407.39	17	True	
16	407.80	17	True	
16	407.09	17	True	
0	407.50	17	True	
-	-	-	-	
64	516.76	21	True	
16	228.40	21	True	
16	226.83	21	True	
0	240.21	21	True	
-	-	-	-	
64	369.87	19	True	
16	370.27	19	True	
16	370.92	19	True	
0	380.55	19	True	
-	-	-	-	
64	335.19	16	True	
16	187.01	16	True	
16	186.98	16	True	
0	374.25	16	True	
-	-	-	-	
64	211.28	19	True	
16	212.30	19	True	
16	211.67	19	True	
0	232.51	19	True	
-	-	-	-	
64	48.66	18	True	
16	46.30	18	True	
16	46.39	18	True	
0	48.87	18	True	
-	-	-	-	
64	47.30	15	True	
16	48.85	15	True	
16	46.47	15	True	
0	48.99	15	True	
-	-	-	-	
64	328.40	16	True	
16	201.98	16	True	
16	201.49	16	True	
0	366.59	16	True	
-	-	-	-	
64	449.62	15	True	
16	206.83	15	True	
16	206.69	15	True	
0	490.69	15	True	
-	-	-	-	
64	49.20	16	True	
16	47.81	16	True	
16	48.26	16	True	
0	192.92	16	True	
-	-	-	-	
64	38.16	17	True	
0	38.06	17	True	
-	-	-	-	
64	234.39	255	False	
0	306.75	255	False	
16	344.33	255	False	
-	-	-	-	
64	75.97	255	False	
0	76.36	255	False	
16	118.55	255	False	
-	-	-	-	
64	434.00	255	False	
0	433.06	255	False	
16	0.51	255	False	
-	-	-	-	
64	85.94	255	False	
0	86.79	255	False	
16	129.22	255	False	
-	-	-	-	
64	403.91	255	False	
0	420.80	255	False	
16	406.63	255	False	
-	-	-	-	
64	324.16	255	False	
0	375.88	255	False	
16	283.09	255	False	
-	-	-	-	
64	85.31	255	False	
0	86.37	255	False	
16	129.23	255	False	
-	-	-	-	
64	1.31	255	False	
0	1.22	255	False	
16	1.16	255	False	
-	-	-	-	
64	26.72	255	False	
0	28.03	255	False	
16	27.55	255	False	
-	-	-	-	
64	406.23	255	False	
0	414.07	255	False	
16	331.59	255	False	
-	-	-	-	
64	571.91	255	False	
0	609.83	255	False	
16	338.77	255	False	
-	-	-	-	
64	2.97	255	False	
0	3.72	255	False	
16	3.55	255	False	
-	-	-	-	
64	217.65	21	True	
0	290.76	21	True	
-	-	-	-	
64	210.88	20	True	
0	211.10	20	True	
-	-	-	-	
16	315.21	17	True	
64	315.31	17	True	
0	315.13	17	True	
-	-	-	-	
16	266.09	22	True	
64	266.57	22	True	
0	270.93	22	True	
-	-	-	-	
16	285.36	20	True	
64	284.11	20	True	
0	298.22	20	True	
-	-	-	-	
16	137.64	13	True	
64	190.60	10	True	
0	225.87	10	True	
-	-	-	-	
16	281.15	20	True	
64	280.11	20	True	
0	289.31	20	True	
-	-	-	-	
64	271.73	27	True	
0	271.81	27	True	
-	-	-	-	
16	274.71	21	True	
64	276.01	21	True	
0	276.40	21	True	
-	-	-	-	
16	279.51	25	True	
64	278.66	25	True	
0	279.78	25	True	
-	-	-	-	
16	139.75	14	True	
64	176.93	10	True	
0	211.86	10	True	
-	-	-	-	
16	149.45	14	True	
64	345.85	14	True	
0	380.97	14	True	
-	-	-	-	
16	277.84	19	True	
64	276.90	19	True	
0	277.07	19	True	
-	-	-	-	
64	7.98	3	True	
0	88.71	3	True	
-	-	-	-	
64	0.91	3	True	
0	2.13	3	True	
-	-	-	-	
16	445.64	32	False	
16	445.23	32	False	
64	384.46	15	True	
0	389.60	15	True	
-	-	-	-	
16	469.61	32	False	
16	463.67	32	False	
64	12.14	12	True	
0	16.49	12	True	
-	-	-	-	
16	430.63	32	False	
16	430.14	32	False	
64	355.89	17	True	
0	378.68	255	False	
-	-	-	-	
16	371.14	32	False	
16	371.32	32	False	
64	331.28	16	True	
0	368.38	16	True	
-	-	-	-	
16	483.44	32	False	
16	482.69	32	False	
64	11.30	10	True	
0	19.22	255	False	
-	-	-	-	
16	434.54	32	False	
16	434.40	32	False	
64	77.71	13	True	
0	81.17	13	True	
-	-	-	-	
16	420.87	32	False	
16	422.01	32	False	
64	96.38	13	True	
0	99.15	13	True	
-	-	-	-	
16	361.78	32	False	
16	361.74	32	False	
64	325.47	16	True	
0	367.12	16	True	
-	-	-	-	
16	358.49	32	False	
16	356.55	32	False	
64	424.26	17	True	
0	452.97	17	True	
-	-	-	-	
16	434.77	32	False	
16	434.17	32	False	
64	77.41	11	True	
0	82.78	11	True	
-	-	-	-	
64	87.45	15	True	
0	87.72	15	True	
-	-	-	-	
16	418.34	255	False	
0	391.26	255	False	
64	350.36	255	False	
-	-	-	-	
16	349.19	255	False	
0	352.69	255	False	
64	352.02	255	False	
-	-	-	-	
16	410.78	255	False	
0	730.59	255	False	
64	411.19	255	False	
-	-	-	-	
16	251.57	255	False	
0	640.26	255	False	
64	300.00	255	False	
-	-	-	-	
16	383.26	255	False	
0	741.67	255	False	
64	383.18	255	False	
-	-	-	-	
16	262.16	255	False	
0	262.84	255	False	
64	261.26	255	False	
-	-	-	-	
16	249.42	255	False	
0	251.49	255	False	
64	250.78	255	False	
-	-	-	-	
16	45.47	255	False	
0	35.40	255	False	
64	35.81	255	False	
-	-	-	-	
16	42.48	255	False	
0	41.39	255	False	
64	50.26	255	False	
-	-	-	-	
16	265.66	255	False	
0	264.14	255	False	
64	263.90	255	False	
-	-	-	-	
16	264.05	255	False	
0	275.17	255	False	
64	274.26	255	False	
-	-	-	-	
16	63.35	255	False	
0	46.64	255	False	
64	45.46	255	False	
-	-	-	-	
0	384.36	15	True	
16	421.92	15	True	
64	327.65	15	True	
-	-	-	-	
0	341.62	15	True	
16	358.78	15	True	
64	337.07	15	True	
-	-	-	-	
0	422.29	17	True	
16	431.18	17	True	
64	404.48	17	True	
-	-	-	-	
0	396.88	21	True	
16	401.82	21	True	
64	381.95	255	False	
-	-	-	-	
0	388.38	20	True	
16	403.33	20	True	
64	370.36	20	True	
-	-	-	-	
0	220.38	13	True	
16	209.52	13	True	
64	214.26	13	True	
-	-	-	-	
0	382.25	255	False	
16	390.49	19	True	
64	374.10	255	False	
-	-	-	-	
0	316.99	21	True	
64	322.41	255	False	
-	-	-	-	
0	366.77	21	True	
16	383.63	20	True	
64	367.47	255	False	
-	-	-	-	
0	347.95	20	True	
16	365.65	21	True	
64	342.67	20	True	
-	-	-	-	
0	219.46	13	True	
16	210.29	13	True	
64	265.08	13	True	
-	-	-	-	
0	149.81	9	True	
16	165.57	9	True	
64	149.26	9	True	
-	-	-	-	
0	1488.03	19	True	
16	394.07	18	True	
64	369.16	18	True	
-	-	-	-	
0	241.75	255	False	
16	276.62	255	False	
64	207.70	255	False	
-	-	-	-	
0	200.54	255	False	
16	199.75	255	False	
64	200.66	255	False	
-	-	-	-	
0	426.45	16	True	
16	420.93	16	True	
64	411.88	16	True	
-	-	-	-	
0	126.46	18	True	
16	120.75	18	True	
64	90.62	18	True	
-	-	-	-	
0	407.33	18	True	
16	395.93	18	True	
64	383.02	18	True	
-	-	-	-	
0	277.89	16	True	
16	273.55	16	True	
64	272.70	16	True	
-	-	-	-	
0	117.61	16	True	
16	92.69	16	True	
64	87.81	16	True	
-	-	-	-	
0	61.77	19	True	
64	53.16	19	True	
-	-	-	-	
0	83.81	17	True	
16	405.14	17	True	
64	55.39	17	True	
-	-	-	-	
0	70.99	17	True	
16	71.25	18	True	
64	58.29	17	True	
-	-	-	-	
0	285.23	14	True	
16	278.17	16	True	
64	261.56	14	True	
-	-	-	-	
0	292.15	13	True	
16	296.70	15	True	
64	279.31	13	True	
-	-	-	-	
0	58.14	15	True	
16	55.65	15	True	
64	50.81	15	True	
-	-	-	-	
16	423.99	255	False	
64	3231.58	12	False	
0	1845.06	12	False	
-	-	-	-	
64	2705.25	11	False	
0	3356.98	11	False	
-	-	-	-	
16	3361.71	16	False	
64	1505.14	16	False	
0	2784.82	16	False	
-	-	-	-	
16	2150.45	19	False	
64	2035.31	20	False	
0	892.21	19	False	
-	-	-	-	
16	2504.61	18	False	
64	2717.51	19	False	
0	2496.34	18	False	
-	-	-	-	
16	280.05	255	False	
64	281.31	255	False	
0	282.56	255	False	
-	-	-	-	
16	2975.96	17	False	
64	3438.89	17	False	
0	2094.79	18	False	
-	-	-	-	
64	2718.91	17	False	
0	3347.06	17	False	
-	-	-	-	
16	2565.97	18	False	
64	2311.78	19	False	
0	1476.59	18	False	
-	-	-	-	
16	3386.28	19	False	
64	2476.09	18	False	
0	2660.35	18	False	
-	-	-	-	
16	585.91	255	False	
64	510.27	255	False	
0	265.28	255	False	
-	-	-	-	
16	292.64	255	False	
64	296.58	255	False	
0	293.52	255	False	
-	-	-	-	
16	3294.10	16	False	
64	2356.30	16	False	
0	2328.58	17	False	
-	-	-	-	
0	302.71	255	False	
64	243.37	255	False	
-	-	-	-	
0	85.91	255	False	
64	179.52	255	False	
-	-	-	-	
0	376.74	255	False	
64	376.20	255	False	
16	379.33	255	False	
-	-	-	-	
0	99.02	255	False	
64	95.49	255	False	
16	101.66	255	False	
-	-	-	-	
0	353.55	255	False	
64	350.83	255	False	
16	350.79	255	False	
-	-	-	-	
0	362.44	255	False	
64	315.48	255	False	
16	231.67	255	False	
-	-	-	-	
0	96.57	255	False	
64	96.39	255	False	
16	98.60	255	False	
-	-	-	-	
0	3.95	4	True	
64	1.59	4	True	
-	-	-	-	
0	17.85	255	False	
64	17.87	255	False	
16	18.80	255	False	
-	-	-	-	
0	16.98	255	False	
64	15.20	255	False	
16	18.11	255	False	
-	-	-	-	
0	349.44	255	False	
64	306.99	255	False	
16	231.19	255	False	
-	-	-	-	
0	440.02	255	False	
64	395.15	255	False	
16	231.68	255	False	
-	-	-	-	
0	19.21	255	False	
64	19.45	255	False	
16	19.64	255	False	
-	-	-	-	
16	435.48	19	True	
0	405.37	19	True	
64	363.84	19	True	
-	-	-	-	
16	361.33	17	True	
0	362.61	17	True	
64	364.98	17	True	
-	-	-	-	
16	436.78	22	True	
0	436.44	22	True	
64	435.22	22	True	
-	-	-	-	
16	395.33	25	True	
0	413.58	25	True	
64	394.48	25	True	
-	-	-	-	
16	353.02	21	True	
0	423.19	21	True	
64	379.95	21	True	
-	-	-	-	
16	410.07	23	True	
0	422.93	23	True	
64	407.90	23	True	
-	-	-	-	
16	357.79	24	True	
0	360.45	24	True	
64	360.38	24	True	
-	-	-	-	
16	383.47	25	True	
0	381.76	24	True	
64	383.21	24	True	
-	-	-	-	
16	351.85	21	True	
0	429.88	21	True	
64	381.60	21	True	
-	-	-	-	
16	374.95	20	True	
0	345.08	20	True	
64	334.95	20	True	
-	-	-	-	
16	408.00	22	True	
0	396.42	22	True	
64	395.00	22	True	
-	-	-	-	
16	396.17	25	True	
0	413.06	25	True	
64	394.11	25	True	
-	-	-	-	
64	65.44	15	True	
0	107.74	15	True	
-	-	-	-	
64	57.82	14	True	
0	54.06	14	True	
-	-	-	-	
64	432.27	20	True	
16	451.28	20	True	
0	421.33	20	True	
-	-	-	-	
64	78.15	24	True	
16	81.97	24	True	
0	85.34	24	True	
-	-	-	-	
64	621.68	22	True	
16	392.75	22	True	
0	423.67	22	True	
-	-	-	-	
64	373.56	22	True	
16	354.55	22	True	
0	406.33	22	True	
-	-	-	-	
64	222.17	22	True	
16	99.87	22	True	
0	93.60	22	True	
-	-	-	-	
64	46.51	20	True	
0	49.19	20	True	
-	-	-	-	
64	44.36	21	True	
16	62.17	21	True	
0	44.39	21	True	
-	-	-	-	
64	56.51	18	True	
16	112.71	18	True	
0	53.97	18	True	
-	-	-	-	
64	340.85	19	True	
16	326.43	19	True	
0	360.65	19	True	
-	-	-	-	
64	455.59	16	True	
16	266.65	16	True	
0	494.06	16	True	
-	-	-	-	
64	57.44	19	True	
16	123.17	19	True	
0	58.35	19	True	
-	-	-	-	
0	399.82	255	False	
16	431.74	255	False	
64	358.10	255	False	
-	-	-	-	
0	458.99	255	False	
16	402.02	255	False	
64	394.40	255	False	
-	-	-	-	
0	497.66	255	False	
16	426.67	255	False	
64	421.20	255	False	
-	-	-	-	
0	461.91	255	False	
16	430.63	255	False	
64	406.17	255	False	
-	-	-	-	
0	551.45	255	False	
16	398.25	255	False	
64	391.02	255	False	
-	-	-	-	
0	455.84	255	False	
16	278.38	255	False	
64	343.46	255	False	
-	-	-	-	
0	391.84	255	False	
16	396.76	255	False	
64	416.42	255	False	
-	-	-	-	
0	371.80	255	False	
64	370.56	255	False	
-	-	-	-	
0	393.50	255	False	
16	396.73	255	False	
64	393.41	255	False	
-	-	-	-	
0	381.31	255	False	
16	382.94	255	False	
64	380.69	255	False	
-	-	-	-	
0	403.91	255	False	
16	282.80	255	False	
64	356.75	255	False	
-	-	-	-	
0	513.20	255	False	
16	281.12	255	False	
64	592.11	255	False	
-	-	-	-	
0	394.96	15	False	
16	401.30	255	False	
64	394.68	255	False	
-	-	-	-	
16	399.32	16	True	
64	304.57	16	True	
0	345.40	16	True	
-	-	-	-	
16	336.91	16	True	
64	309.24	16	True	
0	312.26	16	True	
-	-	-	-	
16	415.54	20	True	
64	405.03	20	True	
0	394.14	20	True	
-	-	-	-	
16	365.23	22	True	
64	336.34	22	True	
0	357.99	22	True	
-	-	-	-	
16	405.69	22	True	
64	391.45	22	True	
0	397.70	22	True	
-	-	-	-	
16	252.56	16	True	
64	209.92	15	True	
0	266.00	18	True	
-	-	-	-	
16	381.63	20	True	
64	352.04	20	True	
0	372.23	20	True	
-	-	-	-	
16	367.94	21	True	
64	339.34	21	True	
0	347.29	21	True	
-	-	-	-	
16	357.57	24	True	
64	965.28	23	True	
0	334.42	23	True	
-	-	-	-	
16	258.03	16	True	
64	212.82	15	True	
0	315.07	16	True	
-	-	-	-	
16	234.53	13	True	
64	216.63	14	True	
0	350.50	15	True	
-	-	-	-	
16	365.67	19	True	
64	337.14	19	True	
0	350.40	19	True	
-	-	-	-	
0	314.24	255	False	
64	223.94	255	False	
-	-	-	-	
0	216.23	255	False	
64	216.25	255	False	
-	-	-	-	
0	326.58	255	False	
16	341.33	255	False	
64	325.44	255	False	
-	-	-	-	
0	318.67	255	False	
16	306.10	255	False	
64	306.14	255	False	
-	-	-	-	
0	300.05	255	False	
16	286.40	255	False	
64	285.99	255	False	
-	-	-	-	
0	234.02	255	False	
16	134.98	255	False	
64	197.17	255	False	
-	-	-	-	
0	286.78	255	False	
16	285.03	255	False	
64	285.11	255	False	
-	-	-	-	
0	283.77	255	False	
64	276.26	255	False	
-	-	-	-	
0	280.80	255	False	
16	280.09	255	False	
64	282.14	255	False	
-	-	-	-	
0	284.24	255	False	
16	285.86	255	False	
64	284.28	255	False	
-	-	-	-	
0	246.08	255	False	
16	136.19	255	False	
64	196.66	255	False	
-	-	-	-	
0	165.23	255	False	
16	146.37	255	False	
64	164.32	255	False	
-	-	-	-	
0	283.03	255	False	
16	282.08	255	False	
64	281.84	255	False	
-	-	-	-	
0	294.00	255	False	
16	312.68	255	False	
64	244.26	255	False	
-	-	-	-	
0	86.69	255	False	
64	86.61	255	False	
-	-	-	-	
0	415.07	255	False	
16	411.60	255	False	
64	409.97	255	False	
-	-	-	-	
0	100.28	255	False	
16	97.64	255	False	
64	100.77	255	False	
-	-	-	-	
0	396.24	255	False	
16	386.39	255	False	
64	381.61	255	False	
-	-	-	-	
0	394.87	255	False	
16	263.69	255	False	
64	351.89	255	False	
-	-	-	-	
0	97.40	255	False	
16	96.61	255	False	
64	96.20	255	False	
-	-	-	-	
0	8.47	255	False	
64	6.47	255	False	
-	-	-	-	
0	17.89	255	False	
16	17.91	255	False	
64	17.78	255	False	
-	-	-	-	
0	14.80	255	False	
16	16.66	255	False	
64	14.15	255	False	
-	-	-	-	
0	395.12	255	False	
16	265.49	255	False	
64	351.14	255	False	
-	-	-	-	
0	495.17	255	False	
16	280.34	255	False	
64	455.82	255	False	
-	-	-	-	
0	19.49	255	False	
16	21.01	255	False	
64	19.80	255	False	
-	-	-	-	
16	326.34	255	False	
0	308.47	255	False	
64	229.42	255	False	
-	-	-	-	
16	101.63	255	False	
0	75.28	255	False	
64	94.03	255	False	
-	-	-	-	
16	0.56	4	False	
0	443.91	255	False	
64	435.95	255	False	
-	-	-	-	
16	115.50	255	False	
0	97.97	255	False	
64	84.90	255	False	
-	-	-	-	
16	451.47	255	False	
0	442.81	255	False	
64	421.64	255	False	
-	-	-	-	
16	312.39	255	False	
0	435.22	255	False	
64	371.43	255	False	
-	-	-	-	
16	110.01	255	False	
0	93.67	255	False	
64	88.68	255	False	
-	-	-	-	
0	19.09	255	False	
64	24.47	255	False	
-	-	-	-	
16	30.55	255	False	
0	32.06	255	False	
64	30.49	255	False	
-	-	-	-	
16	28.75	255	False	
0	30.68	255	False	
64	30.80	255	False	
-	-	-	-	
16	878.20	255	False	
0	420.13	255	False	
64	381.82	255	False	
-	-	-	-	
16	326.81	255	False	
0	509.50	255	False	
64	487.28	255	False	
-	-	-	-	
16	31.61	255	False	
0	32.69	255	False	
64	33.01	255	False	
-	-	-	-	
0	484.98	255	False	
16	672.84	15	True	
64	419.70	15	True	
-	-	-	-	
0	402.72	255	False	
16	636.71	13	True	
64	419.89	13	True	
-	-	-	-	
0	379.19	255	False	
16	576.59	15	True	
64	419.57	15	True	
-	-	-	-	
0	464.96	255	False	
16	650.27	21	True	
64	473.61	21	True	
-	-	-	-	
0	383.87	255	False	
16	552.00	17	True	
64	396.99	17	True	
-	-	-	-	
0	353.63	255	False	
16	564.70	14	True	
64	319.88	14	True	
-	-	-	-	
0	437.42	255	False	
16	649.80	19	True	
64	683.53	19	True	
-	-	-	-	
0	4.77	255	False	
64	392.67	19	True	
-	-	-	-	
0	413.51	255	False	
16	625.37	20	True	
64	433.81	20	True	
-	-	-	-	
0	403.69	255	False	
16	583.61	21	True	
64	419.69	20	True	
-	-	-	-	
0	341.62	255	False	
16	560.02	14	True	
64	329.07	14	True	
-	-	-	-	
0	326.41	255	False	
16	576.55	14	True	
64	349.36	14	True	
-	-	-	-	
0	438.20	255	False	
16	642.75	18	True	
64	473.58	18	True	
-	-	-	-	
0	436.52	255	False	
64	348.08	255	False	
-	-	-	-	
0	353.68	255	False	
64	353.31	255	False	
-	-	-	-	
16	256.00	255	False	
0	255.55	255	False	
64	250.96	255	False	
-	-	-	-	
16	243.74	255	False	
0	258.22	255	False	
64	250.42	255	False	
-	-	-	-	
16	228.09	255	False	
0	231.92	255	False	
64	228.83	255	False	
-	-	-	-	
16	85.49	255	False	
0	84.50	255	False	
64	84.33	255	False	
-	-	-	-	
16	243.81	255	False	
0	252.84	255	False	
64	240.80	255	False	
-	-	-	-	
0	38.35	255	False	
64	37.92	255	False	
-	-	-	-	
16	37.43	255	False	
0	37.36	255	False	
64	37.42	255	False	
