id,full,probe,dest,dest_sent_to,protocol,dest_reached,somewhere_reached,first_hop,num_hops,num_x_hops,latency,avg_rtt,
2486930,True,14539,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,21,6,54.9443333333,22.1514,
2486930,True,14712,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,25,9,475.661,303.449427083,
2486930,True,14867,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,24,6,370.589,224.136462963,
2486930,True,14900,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,19,6,79.244,27.3005128205,
2486930,True,18169,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,22,6,207.234333333,57.6247291667,
2486930,True,3461,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,22,6,132.719666667,70.7164166667,
2486930,True,4061,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,24,6,278.760666667,128.09225,
2486930,True,4096,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,23,6,282.081,156.786901961,
2486930,True,4518,aceroute ICMP and paris 0: ,41.63.16.6,ICMP,False,False,1,20,6,113.053666667,66.2605238095,
2487014,True,13114,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,True,1,10,0,43.6653333333,36.058,
2487014,True,13218,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,True,1,10,0,44.0406666667,36.2525,
2487014,True,13721,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,True,1,18,2,428.826,273.402125,
2487014,True,14867,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,True,1,19,0,364.224666667,232.548122807,
2487014,True,14900,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,False,1,14,9,1686.0785,6.79126666667,
2487014,True,18169,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,False,1,9,6,0.917,1.05211111111,
2487014,True,3461,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,True,1,3,0,12.0556666667,11.5498888889,
2487014,True,4061,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,True,1,19,0,279.593666667,136.303017544,
2487014,True,4096,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,True,1,18,0,280.623,164.505444444,
2487014,True,4518,aceroute TCP and paris 0: ,41.63.3.8,TCP,False,True,1,15,0,1222.844,149.712688889,
2492508,False,14867,196.12.12.88,41.21.232.118,TCP,False,True,4,8,1,417.166,267.672285714,
2808783,False,4096,41.78.64.5,41.78.64.5,TCP,True,True,1,11,2,428.964333333,181.431,
2492045,False,13114,146.230.128.52,196.32.209.149,ICMP,False,True,5,1,0,169.517,169.517,
2492241,False,18169,41.89.96.80,196.32.209.129,ICMP,False,True,6,4,1,25.499,31.8761111111,
2803987,False,14900,213.55.95.15,213.55.95.15,UDP,False,False,1,28,10,446.81,174.24925,
2804213,False,4096,213.55.98.158,213.55.98.158,UDP,False,False,1,20,6,222.1665,134.879821429,
2496412,False,13721,213.55.101.26,213.55.101.26,UDP,False,False,1,20,8,338.712,171.466,
2802751,False,13721,196.3.96.240,196.3.96.240,ICMP,True,True,1,18,2,427.047666667,267.608291667,
2495909,False,3461,209.88.88.40,197.221.232.4,TCP,False,True,1,3,0,12.0456666667,8.821,
2804614,False,4061,196.44.161.193,196.44.161.193,UDP,False,False,1,20,6,323.684,176.421119048,
2492935,False,13218,213.55.96.150,41.189.225.42,UDP,False,True,2,13,2,250.957,162.612363636,
2492268,False,13721,41.221.254.22,41.221.240.34,ICMP,False,True,2,19,2,431.369,247.325156863,
2495044,False,4518,196.12.12.88,155.232.5.4,TCP,False,True,1,3,0,5.08233333333,5.54566666667,
2811272,False,13218,209.88.88.40,209.88.88.40,ICMP,True,True,1,17,0,461.101666667,241.252421569,
2811559,False,4061,213.55.96.149,213.55.96.149,TCP,True,True,1,10,1,130.371,44.9761111111,
2495963,False,4518,213.55.101.26,213.55.101.26,ICMP,False,False,1,21,7,304.955,164.530880952,
2803766,False,13218,196.220.96.209,196.220.96.209,UDP,False,False,1,19,6,344.691666667,200.951589744,
2804049,False,13114,196.43.133.74,196.43.133.74,UDP,False,True,1,10,1,10.609,6.98496296296,
2808407,False,13114,196.3.96.240,196.3.96.240,ICMP,True,True,1,11,0,45.782,33.5076363636,
2492458,False,13721,41.63.3.8,196.32.209.166,TCP,False,True,2,11,3,246.792333333,163.8255,
2496405,False,13721,197.243.16.110,80.231.76.121,UDP,False,True,1,15,2,348.132,167.157230769,
2499085,False,3461,209.88.88.40,197.221.232.4,UDP,False,True,1,15,1,229.6235,103.121630952,
